Student ID,Age,Gender,Gaming Hours,Study Hours,Sleep Hours,Grades
4896,22,Female,0,9,8,100
4897,16,Male,5,3,6,40
4898,24,Other,1,2,5,67
4899,21,Female,3,4,6,55
4900,20,Male,0,7,7,90
4901,22,Female,1,7,5,86
4902,20,Female,2,9,7,99
4903,20,Male,2,8,8,100
4904,22,Female,7,3,5,33
4905,22,Male,5,5,8,47
4906,18,Female,7,7,7,67
4907,18,Male,4,9,8,94
4908,18,Male,1,4,4,59
4909,21,Male,2,5,5,62
4910,21,Female,2,9,5,94
4911,18,Female,2,4,5,53
4912,18,Other,5,5,4,65
4913,23,Male,4,9,8,96
4914,23,Male,3,8,6,84
4915,22,Female,1,3,8,78
4916,19,Female,0,3,6,74
4917,19,Male,1,4,4,74
4918,18,Male,0,9,6,100
4919,20,Female,6,9,8,99
4920,18,Male,0,7,6,96
4921,23,Female,5,5,4,37
4922,22,Female,3,1,8,59
4923,18,Female,0,7,5,86
4924,24,Female,6,4,7,43
4925,20,Male,4,6,6,64
4926,24,Female,1,6,5,78
4927,22,Female,7,5,5,52
4928,22,Male,0,9,8,109
4929,21,Female,1,1,8,54
4930,17,Male,6,7,6,78
4931,24,Female,5,4,5,43
4932,21,Male,2,7,4,78
4933,23,Female,0,7,4,74
4934,16,Male,6,1,6,17
4935,20,Male,2,3,5,58
4936,16,Other,1,2,4,51
4937,23,Female,4,2,6,44
4938,23,Male,7,7,7,70
4939,16,Male,0,3,8,75
4940,24,Male,6,5,6,54
4941,17,Female,4,3,7,44
4942,24,Female,3,6,5,70
4943,16,Female,5,7,6,85
4944,24,Female,7,3,7,40
4945,19,Female,1,6,7,94
4946,24,Male,1,8,6,100
4947,22,Male,7,1,6,11
4948,21,Female,5,7,8,75
4949,20,Female,3,3,7,75
4950,24,Female,4,2,7,41
4951,17,Female,5,5,7,58
4952,17,Female,6,3,4,22
4953,24,Female,7,8,6,78
4954,18,Male,3,1,8,45
4955,23,Male,2,1,5,40
4956,24,Other,5,5,5,48
4957,23,Female,3,6,7,83
4958,19,Male,4,7,5,75
4959,16,Male,3,3,6,61
4960,19,Male,1,8,4,91
4961,24,Male,3,9,6,100
4962,17,Female,5,5,7,54
4963,18,Male,6,7,6,79
4964,23,Female,3,5,5,62
4965,21,Male,1,1,5,58
4966,23,Female,3,3,5,61
4967,22,Male,6,1,6,27
4968,20,Female,3,9,5,77
4969,24,Female,5,3,7,50
4970,19,Female,4,6,7,86
4971,21,Male,1,3,5,62
4972,17,Male,6,6,4,65
4973,17,Male,0,2,4,55
4974,17,Male,4,8,6,71
4975,22,Female,1,2,5,59
4976,17,Female,0,9,4,90
4977,17,Female,4,8,5,79
4978,24,Female,4,7,8,88
4979,22,Male,5,1,7,34
4980,18,Male,5,2,8,50
4981,18,Male,5,8,4,84
4982,22,Female,3,2,4,31
4983,20,Female,5,2,4,27
4984,21,Male,4,5,8,79
4985,23,Male,3,3,5,50
4986,24,Female,4,3,6,42
4987,16,Female,7,6,5,41
4988,18,Female,1,4,7,94
4989,22,Male,7,2,5,17
4990,21,Male,0,5,6,80
4991,22,Other,2,4,8,76
4992,23,Female,2,7,6,82
4993,21,Male,5,1,6,31
4994,18,Female,1,6,6,95
4995,17,Female,7,4,8,53
4996,22,Male,6,4,5,37
4997,16,Male,5,3,4,56
4998,18,Male,3,1,7,35
4999,19,Male,7,8,6,60
5000,16,Female,6,3,8,62
5001,20,Male,3,7,7,82
5002,18,Female,5,9,6,91
5003,17,Other,4,6,4,43
5004,18,Male,4,4,7,53
5005,23,Male,2,3,7,69
5006,21,Female,3,9,7,93
5007,22,Female,0,7,5,96
5008,21,Female,2,6,8,87
5009,21,Male,5,4,5,47
5010,18,Male,7,8,4,79
5011,23,Female,7,7,8,64
5012,22,Other,4,3,7,55
5013,22,Male,4,6,6,61
5014,21,Female,1,4,8,90
5015,20,Male,5,1,4,30
5016,23,Other,0,8,4,87
5017,20,Female,2,2,7,65
5018,24,Male,5,5,4,48
5019,24,Female,2,4,8,71
5020,16,Male,0,4,8,82
5021,21,Male,6,5,5,38
5022,22,Male,2,9,8,100
5023,18,Male,0,4,4,64
5024,22,Male,0,2,6,60
5025,22,Female,2,6,8,80
5026,17,Female,1,3,8,67
5027,22,Male,6,1,5,35
5028,16,Female,2,1,4,49
5029,20,Female,6,1,5,20
5030,24,Other,1,4,6,80
5031,22,Female,3,4,6,72
5032,22,Male,5,2,4,22
5033,17,Male,5,8,6,78
5034,23,Female,4,2,8,55
5035,18,Male,7,9,6,78
5036,23,Male,1,6,4,88
5037,18,Male,3,1,8,59
5038,22,Male,7,9,5,75
5039,17,Male,0,3,7,73
5040,19,Female,0,5,4,65
5041,21,Male,1,3,6,74
5042,24,Female,5,7,6,88
5043,20,Female,2,5,6,76
5044,24,Male,1,2,6,71
5045,20,Male,3,1,5,39
5046,23,Male,4,7,6,71
5047,16,Male,1,3,6,65
5048,22,Male,2,2,5,46
5049,19,Male,4,5,8,70
5050,20,Female,7,8,8,75
5051,21,Female,5,3,8,62
5052,20,Male,6,3,7,46
5053,16,Male,2,8,4,86
5054,24,Female,2,2,6,51
5055,17,Female,3,6,8,83
5056,24,Female,6,9,4,77
5057,17,Female,3,8,6,88
5058,24,Male,6,1,5,20
5059,21,Male,7,3,5,19
5060,24,Female,0,2,5,58
5061,21,Male,0,9,8,100
5062,21,Other,1,9,7,100
5063,17,Female,3,3,5,54
5064,23,Female,1,7,7,98
5065,18,Male,6,8,5,62
5066,22,Female,0,3,7,81
5067,20,Female,2,2,8,58
5068,18,Male,1,1,6,48
5069,16,Male,7,4,7,46
5070,23,Female,5,9,6,83
5071,18,Female,7,9,6,75
5072,17,Male,7,2,7,15
5073,16,Male,3,2,8,51
5074,19,Female,1,4,7,80
5075,23,Female,1,8,8,97
5076,18,Female,1,6,8,96
5077,16,Female,5,5,7,65
5078,19,Male,0,6,8,94
5079,24,Female,0,1,5,56
5080,16,Male,4,5,6,60
5081,17,Female,5,9,6,104
5082,24,Female,5,1,6,41
5083,17,Male,2,5,8,87
5084,18,Male,6,3,4,37
5085,22,Female,4,5,5,59
5086,18,Male,0,6,8,88
5087,24,Male,6,6,4,43
5088,21,Female,7,8,5,67
5089,18,Male,0,4,5,75
5090,24,Female,3,5,7,83
5091,16,Male,3,1,6,31
5092,18,Female,1,8,8,100
5093,16,Male,6,3,5,19
5094,17,Male,2,8,8,100
5095,23,Female,6,3,5,40
5096,22,Female,5,1,5,33
5097,17,Male,4,2,6,34
5098,17,Male,1,9,4,107
5099,24,Female,1,3,5,76
5100,21,Female,0,1,5,52
5101,20,Other,1,2,4,40
5102,21,Other,2,3,8,74
5103,24,Female,6,1,5,25
5104,22,Male,2,5,8,81
5105,24,Female,6,2,8,41
5106,19,Female,3,5,4,63
5107,17,Male,6,2,6,47
5108,23,Male,7,4,7,31
5109,19,Male,1,6,8,98
5110,24,Male,6,1,8,28
5111,19,Male,4,4,7,64
5112,23,Female,6,3,4,15
5113,24,Female,5,3,6,41
5114,24,Female,3,6,8,87
5115,19,Male,1,6,7,92
5116,16,Male,0,6,8,98
5117,18,Female,4,2,7,45
5118,24,Male,7,3,4,27
5119,19,Female,5,2,8,36
5120,20,Other,2,5,8,87
5121,22,Male,6,5,4,44
5122,20,Male,6,3,4,42
5123,19,Male,2,8,6,102
5124,17,Other,0,1,7,73
5125,17,Female,0,9,5,100
5126,19,Female,7,2,4,20
5127,24,Male,6,7,6,90
5128,23,Other,2,4,5,65
5129,18,Male,2,8,5,85
5130,24,Male,6,1,7,28
5131,20,Female,7,4,8,53
5132,18,Female,6,4,6,47
5133,20,Male,4,9,7,100
5134,19,Male,1,9,7,100
5135,23,Male,4,2,6,48
5136,20,Male,1,6,5,85
5137,23,Male,6,5,5,34
5138,24,Other,3,2,5,52
5139,19,Female,6,2,8,46
5140,22,Female,3,9,8,99
5141,17,Female,6,5,6,51
5142,21,Female,2,2,8,63
5143,23,Female,3,2,8,62
5144,22,Female,4,3,8,64
5145,22,Male,0,5,5,91
5146,23,Female,7,4,7,38
5147,22,Female,4,5,7,56
5148,20,Female,4,2,7,44
5149,22,Other,6,3,5,36
5150,18,Male,6,1,7,24
5151,20,Female,4,9,6,98
5152,22,Male,7,2,8,41
5153,24,Female,0,7,7,92
5154,17,Male,0,4,5,73
5155,19,Male,4,5,4,50
5156,22,Male,2,3,7,67
5157,16,Female,3,7,6,76
5158,17,Male,2,8,6,89
5159,24,Female,3,3,7,63
5160,22,Male,6,3,8,52
5161,22,Female,4,7,5,76
5162,21,Female,7,2,6,32
5163,18,Male,6,6,8,61
5164,18,Male,2,1,8,50
5165,17,Female,2,6,5,86
5166,21,Female,2,5,4,65
5167,19,Female,6,2,5,23
5168,20,Male,0,6,8,106
5169,18,Female,1,5,6,72
5170,21,Other,7,2,6,23
5171,18,Male,5,4,4,32
5172,23,Male,1,5,4,64
5173,24,Male,1,1,7,69
5174,19,Female,6,9,6,82
5175,24,Female,7,6,6,58
5176,22,Male,2,1,4,51
5177,18,Male,3,8,5,98
5178,22,Male,6,3,8,44
5179,16,Male,6,6,4,48
5180,18,Male,6,3,8,47
5181,21,Other,4,7,4,88
5182,19,Male,7,7,4,65
5183,22,Male,2,5,6,83
5184,18,Female,1,3,8,72
5185,16,Female,5,3,5,47
5186,24,Female,4,4,7,60
5187,21,Male,6,2,6,29
5188,23,Male,0,4,4,57
5189,18,Female,6,7,5,63
5190,23,Female,2,8,8,95
5191,17,Male,5,3,4,38
5192,19,Female,0,3,7,72
5193,18,Female,4,8,8,84
5194,16,Male,5,9,4,84
5195,22,Female,2,4,6,70
5196,17,Female,1,1,5,42
5197,19,Male,4,7,5,63
5198,24,Female,6,8,4,73
5199,21,Female,2,1,7,49
5200,23,Female,2,6,7,91
5201,17,Male,2,6,7,83
5202,22,Male,7,4,8,42
5203,21,Female,2,7,4,79
5204,24,Male,0,4,5,63
5205,22,Male,6,7,5,74
5206,16,Male,5,5,5,57
5207,23,Male,1,3,4,52
5208,18,Other,7,6,6,56
5209,17,Male,4,7,8,89
5210,18,Other,4,9,8,100
5211,21,Male,3,4,4,68
5212,18,Female,7,1,8,18
5213,20,Male,1,9,8,100
5214,21,Female,2,6,5,97
5215,23,Female,0,9,4,94
5216,22,Male,6,1,8,44
5217,23,Female,4,4,7,55
5218,18,Male,4,2,8,45
5219,19,Female,1,8,6,98
5220,21,Other,5,8,5,89
5221,22,Female,6,5,5,65
5222,24,Female,2,2,8,77
5223,16,Male,6,2,5,34
5224,23,Male,2,6,4,61
5225,23,Male,6,5,6,42
5226,21,Female,0,7,5,90
5227,19,Female,4,3,5,52
5228,18,Male,7,4,7,36
5229,18,Female,7,1,5,3
5230,21,Male,2,6,6,75
5231,23,Male,3,4,4,61
5232,22,Female,0,9,6,100
5233,16,Male,6,6,4,47
5234,21,Female,4,4,5,52
5235,22,Male,3,3,7,69
5236,22,Female,0,9,5,99
5237,24,Male,7,1,4,0
5238,20,Male,4,3,6,61
5239,16,Female,2,9,5,94
5240,17,Female,2,6,5,85
5241,19,Male,2,5,7,78
5242,20,Male,4,2,7,67
5243,24,Female,7,8,7,82
5244,16,Male,6,2,6,27
5245,18,Female,3,3,6,57
5246,20,Female,6,2,7,30
5247,18,Male,3,2,4,56
5248,19,Male,2,9,4,98
5249,18,Female,7,6,7,44
5250,19,Male,2,6,6,77
5251,16,Female,2,9,7,100
5252,23,Male,7,3,5,7
5253,19,Female,1,1,5,57
5254,22,Male,6,6,8,63
5255,17,Female,7,5,6,45
5256,17,Male,4,5,6,69
5257,21,Male,0,1,4,47
5258,17,Female,3,5,4,55
5259,21,Male,0,3,4,58
5260,17,Male,3,3,6,54
5261,19,Male,6,3,8,44
5262,22,Male,3,3,8,62
5263,23,Female,3,4,7,63
5264,18,Female,4,3,8,51
5265,24,Male,4,9,6,80
5266,17,Female,6,9,5,72
5267,23,Female,2,6,4,68
5268,23,Female,6,9,7,82
5269,19,Male,4,9,4,82
5270,16,Female,2,4,6,69
5271,16,Female,2,5,8,80
5272,17,Female,2,9,4,74
5273,24,Male,4,6,4,62
5274,17,Male,1,2,5,54
5275,17,Female,7,7,6,72
5276,21,Male,4,2,5,48
5277,22,Female,7,4,6,35
5278,22,Male,0,3,5,65
5279,24,Female,2,3,6,56
5280,21,Female,0,1,5,51
5281,23,Female,2,8,8,100
5282,21,Female,6,3,6,32
5283,17,Female,0,1,7,59
5284,16,Male,3,1,7,70
5285,20,Female,0,6,6,89
5286,24,Male,3,9,5,80
5287,23,Female,6,2,6,23
5288,19,Male,4,1,7,56
5289,20,Female,5,4,6,48
5290,20,Female,2,6,4,68
5291,21,Male,7,3,4,17
5292,18,Male,5,3,5,45
5293,20,Other,3,4,4,51
5294,17,Male,3,3,8,68
5295,16,Male,7,9,4,71
5296,16,Male,4,1,5,31
5297,22,Other,5,3,7,42
5298,17,Other,3,8,8,94
5299,19,Female,1,8,6,96
5300,20,Female,5,2,4,23
5301,22,Male,4,9,5,80
5302,17,Other,4,7,6,76
5303,21,Male,4,3,5,46
5304,16,Male,1,5,5,64
5305,22,Male,6,3,4,37
5306,24,Female,7,2,8,34
5307,20,Female,7,3,4,28
5308,20,Male,2,6,6,77
5309,19,Other,3,8,8,97
5310,18,Male,6,4,7,45
5311,24,Male,4,4,5,59
5312,20,Male,4,5,4,57
5313,23,Female,7,6,8,55
5314,24,Female,4,7,4,63
5315,20,Male,4,3,7,66
5316,24,Female,0,6,8,86
5317,17,Male,0,4,4,56
5318,24,Female,0,7,7,100
5319,19,Other,7,2,8,22
5320,21,Male,3,3,7,49
5321,21,Female,3,4,6,62
5322,21,Female,6,9,8,78
5323,17,Male,4,6,6,64
5324,22,Female,4,9,7,100
5325,21,Female,2,1,6,65
5326,16,Male,6,5,4,38
5327,17,Male,1,4,5,65
5328,22,Male,0,6,4,79
5329,16,Female,1,8,4,99
5330,16,Female,2,8,4,72
5331,16,Female,2,7,6,87
5332,23,Male,5,6,4,47
5333,19,Male,1,9,8,100
5334,19,Male,5,4,7,53
5335,17,Female,0,8,6,97
5336,16,Other,1,9,6,100
5337,24,Female,4,5,5,69
5338,22,Male,7,7,6,65
5339,19,Female,6,4,7,37
5340,21,Female,7,2,7,31
5341,17,Male,5,6,4,55
5342,22,Female,5,2,7,37
5343,17,Male,5,5,7,60
5344,23,Male,4,8,6,85
5345,23,Male,1,1,5,56
5346,16,Male,4,1,6,39
5347,23,Male,3,6,6,68
5348,17,Male,3,3,6,55
5349,21,Male,4,4,6,61
5350,16,Female,1,4,4,68
5351,20,Other,2,1,4,36
5352,22,Female,0,1,4,48
5353,16,Male,7,9,5,62
5354,17,Male,0,2,5,61
5355,22,Male,2,4,5,77
5356,21,Male,7,9,5,78
5357,18,Female,3,8,7,87
5358,17,Female,1,1,8,66
5359,19,Female,3,5,5,76
5360,18,Female,0,7,5,90
5361,22,Male,1,7,8,100
5362,23,Male,0,7,7,92
5363,17,Female,3,5,5,66
5364,22,Male,6,2,7,43
5365,23,Male,4,5,5,57
5366,21,Male,4,6,6,67
5367,21,Male,1,6,8,100
5368,16,Male,2,1,5,48
5369,19,Female,6,1,8,28
5370,16,Female,0,9,5,100
5371,19,Male,6,2,6,27
5372,17,Male,3,3,6,61
5373,20,Female,6,7,7,73
5374,24,Male,2,4,4,53
5375,18,Male,2,2,7,66
5376,23,Male,6,5,7,59
5377,18,Male,6,6,6,59
5378,21,Female,1,5,4,62
5379,19,Female,7,9,5,71
5380,23,Male,0,3,7,69
5381,21,Male,0,6,8,98
5382,23,Male,4,2,6,42
5383,16,Male,5,4,6,47
5384,21,Other,7,7,5,59
5385,16,Female,3,3,6,42
5386,16,Female,0,6,5,89
5387,23,Female,4,2,7,48
5388,22,Female,2,1,8,69
5389,18,Female,3,5,8,83
5390,21,Male,3,7,4,60
5391,24,Male,0,2,6,61
5392,22,Female,3,9,4,90
5393,18,Male,3,3,5,64
5394,21,Other,5,2,4,37
5395,19,Female,5,2,5,34
5396,18,Female,1,2,7,64
5397,24,Male,1,1,6,55
5398,17,Female,2,8,8,93
5399,16,Male,1,5,5,88
5400,17,Other,5,4,5,57
5401,22,Male,7,9,5,72
5402,16,Female,5,4,5,50
5403,21,Female,4,2,8,52
5404,22,Male,3,3,5,58
5405,24,Male,2,3,8,65
5406,23,Other,7,5,5,42
5407,21,Male,7,3,5,29
5408,18,Female,3,5,4,61
5409,23,Male,2,7,8,94
5410,22,Female,6,8,4,64
5411,18,Female,1,7,8,100
5412,24,Male,6,2,6,31
5413,17,Male,6,2,5,15
5414,18,Female,1,5,7,92
5415,17,Male,7,2,4,18
5416,16,Male,7,1,4,6
5417,19,Female,7,5,8,56
5418,20,Male,3,3,6,63
5419,21,Male,1,7,6,106
5420,20,Female,4,3,4,42
5421,16,Male,3,9,4,87
5422,18,Male,1,7,5,109
5423,16,Male,3,1,6,55
5424,20,Female,5,5,7,71
5425,20,Female,0,6,6,100
5426,21,Female,2,7,7,91
5427,23,Male,0,5,4,81
5428,16,Male,6,5,4,47
5429,19,Male,5,4,4,46
5430,16,Male,0,3,7,70
5431,24,Female,7,9,7,84
5432,22,Male,0,3,4,67
5433,22,Male,4,1,4,15
5434,20,Male,6,2,7,54
5435,22,Female,6,8,8,80
5436,17,Female,0,6,7,82
5437,19,Female,7,8,5,73
5438,22,Female,7,8,6,80
5439,18,Female,4,8,7,88
5440,17,Male,3,5,5,69
5441,17,Male,0,2,6,76
5442,16,Female,4,2,5,44
5443,20,Female,3,6,5,60
5444,21,Female,6,4,8,59
5445,21,Female,3,6,8,88
5446,24,Female,5,5,6,62
5447,19,Female,0,6,4,64
5448,16,Female,1,1,7,70
5449,21,Female,1,1,5,59
5450,20,Male,0,7,4,87
5451,21,Female,4,2,5,50
5452,18,Female,6,6,6,57
5453,17,Male,4,5,4,48
5454,21,Female,4,9,6,93
5455,16,Female,5,8,4,69
5456,22,Male,2,4,8,71
5457,22,Female,2,6,8,88
5458,22,Male,2,2,7,62
5459,16,Other,5,4,6,48
5460,19,Female,1,7,5,92
5461,22,Male,0,6,7,100
5462,24,Male,4,5,8,73
5463,20,Female,7,2,4,24
5464,17,Male,4,8,6,74
5465,22,Male,6,3,5,30
5466,16,Female,5,8,5,94
5467,22,Male,3,6,6,78
5468,21,Male,5,4,8,65
5469,22,Female,6,1,5,25
5470,18,Female,1,3,6,85
5471,18,Female,2,9,8,100
5472,22,Female,1,8,6,99
5473,17,Male,3,6,8,71
5474,16,Male,7,5,4,31
5475,24,Male,2,6,8,99
5476,24,Female,3,5,4,61
5477,22,Female,6,6,8,59
5478,22,Female,4,3,4,54
5479,18,Female,4,8,6,81
5480,17,Female,6,7,5,58
5481,22,Male,3,3,6,55
5482,24,Male,5,8,5,81
5483,16,Male,0,5,8,91
5484,19,Male,1,2,5,60
5485,21,Female,3,1,7,37
5486,22,Male,3,7,4,69
5487,22,Female,7,8,8,75
5488,17,Female,7,8,6,70
5489,19,Male,6,6,8,67
5490,20,Male,2,2,6,63
5491,16,Male,7,1,4,7
5492,16,Male,5,4,5,46
5493,18,Female,3,8,7,100
5494,18,Male,5,9,7,103
5495,23,Female,0,3,7,74
5496,24,Female,1,7,4,95
5497,16,Female,6,6,6,54
5498,17,Female,5,1,8,51
5499,17,Male,2,5,4,71
5500,19,Male,4,8,4,75
5501,17,Male,7,3,7,32
5502,22,Male,5,9,5,81
5503,24,Female,3,3,7,47
5504,22,Female,0,1,6,70
5505,21,Male,2,2,8,63
5506,16,Male,7,8,8,82
5507,24,Male,3,4,7,69
5508,20,Female,3,8,5,84
5509,20,Female,3,5,5,76
5510,21,Female,7,5,8,47
5511,24,Female,4,8,6,78
5512,23,Male,5,4,7,57
5513,23,Male,3,8,6,89
5514,23,Male,0,1,4,52
5515,16,Male,7,6,5,34
5516,16,Female,7,7,4,59
5517,23,Female,7,9,7,68
5518,20,Female,7,3,7,30
5519,24,Female,6,6,4,61
5520,17,Male,5,4,7,69
5521,24,Male,6,4,8,50
5522,23,Female,4,1,7,42
5523,24,Female,1,2,6,61
5524,19,Male,3,8,5,105
5525,16,Female,7,7,8,74
5526,16,Female,2,4,6,67
5527,20,Male,6,8,8,88
5528,17,Female,0,1,7,69
5529,23,Male,2,6,8,87
5530,20,Female,2,8,8,100
5531,20,Female,0,8,7,106
5532,17,Other,0,4,4,63
5533,22,Male,1,7,5,92
5534,23,Male,6,4,4,42
5535,16,Male,0,8,4,98
5536,17,Male,2,5,4,71
5537,19,Female,0,7,6,92
5538,20,Female,5,1,4,24
5539,17,Male,4,6,6,75
5540,16,Male,5,5,8,69
5541,24,Male,3,6,7,80
5542,16,Male,1,7,8,100
5543,19,Male,5,9,5,82
5544,17,Male,6,8,6,73
5545,19,Female,1,2,5,56
5546,23,Male,3,8,6,78
5547,23,Female,1,2,6,54
5548,24,Female,1,6,4,73
5549,20,Male,5,8,5,69
5550,22,Female,4,1,7,54
5551,18,Female,1,8,7,100
5552,19,Female,2,8,6,84
5553,24,Male,7,5,5,42
5554,16,Male,6,3,6,34
5555,17,Female,7,4,4,32
5556,20,Female,3,9,8,99
5557,18,Male,4,2,8,52
5558,17,Male,3,6,4,75
5559,16,Male,0,1,4,54
5560,18,Male,3,2,6,56
5561,16,Female,4,7,5,77
5562,16,Male,2,3,8,77
5563,16,Male,6,9,7,87
5564,23,Female,1,5,5,93
5565,18,Male,2,5,4,55
5566,16,Female,1,1,8,64
5567,22,Female,3,9,6,91
5568,18,Male,0,2,7,72
5569,23,Female,2,5,5,72
5570,19,Female,3,4,4,51
5571,19,Male,3,4,7,77
5572,20,Male,4,6,6,65
5573,21,Female,2,6,5,85
5574,22,Female,4,2,4,33
5575,19,Female,4,5,6,58
5576,23,Male,2,8,7,88
5577,21,Female,6,4,5,46
5578,16,Male,4,2,7,58
5579,16,Female,2,3,4,54
5580,24,Female,7,2,5,23
5581,21,Female,6,2,7,49
5582,23,Female,7,4,7,42
5583,22,Female,5,5,5,53
5584,21,Female,3,1,4,55
5585,19,Male,2,6,4,80
5586,22,Female,5,9,8,98
5587,24,Female,7,9,4,74
5588,22,Male,5,8,4,93
5589,16,Female,7,3,5,35
5590,24,Male,2,1,6,55
5591,19,Female,3,8,7,100
5592,18,Female,7,1,5,14
5593,19,Male,6,2,6,40
5594,19,Female,7,5,4,39
5595,17,Male,6,2,6,27
5596,16,Female,3,8,4,67
5597,16,Male,4,7,5,81
5598,23,Male,7,7,5,55
5599,17,Male,4,8,7,87
5600,20,Male,2,2,7,53
5601,19,Female,3,7,6,75
5602,23,Female,4,4,4,44
5603,17,Male,0,7,5,95
5604,24,Male,5,2,6,39
5605,22,Male,0,7,8,100
5606,22,Female,3,9,8,100
5607,16,Female,6,1,7,41
5608,17,Male,3,1,5,55
5609,19,Female,6,2,7,33
5610,19,Male,2,4,5,60
5611,18,Female,7,3,7,39
5612,22,Female,1,8,5,100
5613,23,Female,0,5,5,89
5614,17,Female,6,5,4,38
5615,19,Female,6,7,6,67
5616,18,Female,1,4,7,70
5617,17,Female,7,4,7,31
5618,21,Male,4,7,8,79
5619,19,Male,7,8,8,70
5620,21,Male,4,1,4,38
5621,17,Female,3,2,6,36
5622,19,Male,3,2,6,57
5623,21,Male,2,4,8,67
5624,20,Male,4,3,5,46
5625,18,Male,3,7,4,74
5626,23,Female,0,8,5,97
5627,22,Female,2,2,8,67
5628,18,Female,1,6,8,107
5629,21,Female,6,4,5,43
5630,19,Female,4,5,8,68
5631,20,Female,6,6,4,50
5632,20,Male,7,9,5,70
5633,22,Female,5,2,7,49
5634,20,Male,7,1,5,12
5635,18,Male,2,6,4,74
5636,20,Female,1,4,8,87
5637,22,Male,3,2,7,61
5638,20,Male,3,2,8,58
5639,20,Male,7,6,4,38
5640,24,Male,4,3,5,52
5641,18,Male,2,9,5,90
5642,21,Male,5,4,8,59
5643,16,Female,4,2,5,40
5644,20,Female,1,6,5,94
5645,23,Male,4,3,4,39
5646,20,Female,7,5,7,56
5647,24,Male,6,5,5,47
5648,21,Male,4,5,4,49
5649,23,Male,3,8,6,82
5650,23,Female,0,2,5,65
5651,18,Male,3,9,4,88
5652,22,Female,6,8,4,64
5653,22,Female,2,4,8,76
5654,21,Female,1,2,4,59
5655,22,Female,7,3,4,22
5656,17,Female,6,3,5,40
5657,24,Male,5,6,8,68
5658,16,Male,1,1,4,56
5659,16,Female,1,9,8,100
5660,18,Female,0,1,8,64
5661,18,Male,4,3,5,52
5662,16,Male,0,1,5,52
5663,22,Male,6,3,7,35
5664,19,Male,7,8,7,62
5665,17,Male,2,6,7,82
5666,20,Female,3,3,8,56
5667,21,Female,5,8,5,95
5668,24,Female,7,8,7,69
5669,19,Female,7,7,4,68
5670,17,Female,0,8,6,95
5671,20,Male,1,6,7,87
5672,18,Male,6,5,4,57
5673,17,Female,5,4,4,41
5674,16,Female,1,3,4,74
5675,17,Male,4,6,6,76
5676,21,Other,6,9,8,94
5677,23,Male,1,6,6,99
5678,18,Male,6,9,7,95
5679,24,Male,0,4,4,80
5680,24,Male,6,7,4,62
5681,17,Female,4,6,5,57
5682,23,Female,2,7,5,85
5683,20,Male,5,6,6,62
5684,19,Female,6,2,8,44
5685,20,Female,7,2,6,14
5686,19,Female,2,9,6,100
5687,23,Female,5,1,4,23
5688,19,Male,4,5,4,56
5689,21,Female,4,4,4,75
5690,17,Male,7,4,7,47
5691,20,Female,0,8,6,100
5692,21,Male,2,7,4,74
5693,20,Female,4,9,6,96
5694,17,Female,1,4,6,91
5695,22,Male,7,6,4,43
5696,19,Male,5,9,7,82
5697,23,Female,3,9,7,95
5698,22,Female,6,9,5,80
5699,22,Male,3,7,7,87
5700,24,Female,4,2,5,41
5701,16,Male,0,1,7,57
5702,21,Male,2,8,8,100
5703,21,Male,1,8,6,100
5704,21,Male,5,7,5,83
5705,21,Female,3,3,6,53
5706,22,Other,2,6,5,71
5707,21,Male,3,3,4,41
5708,16,Female,1,5,7,78
5709,18,Male,7,4,4,24
5710,17,Female,0,9,5,100
5711,21,Male,6,3,7,43
5712,23,Female,4,6,7,67
5713,18,Female,4,4,4,42
5714,23,Male,2,6,7,83
5715,23,Female,7,6,8,50
5716,20,Male,2,9,4,96
5717,23,Male,4,1,6,35
5718,21,Male,7,2,7,18
5719,20,Male,7,7,7,62
5720,24,Male,4,4,5,39
5721,22,Male,7,2,4,6
5722,23,Male,5,5,7,62
5723,16,Male,1,6,8,103
5724,17,Female,3,1,7,45
5725,23,Female,2,3,8,66
5726,24,Male,2,8,7,95
5727,19,Male,6,5,8,63
5728,24,Male,4,1,7,37
5729,19,Female,0,3,8,74
5730,24,Female,7,6,4,45
5731,22,Male,2,2,8,64
5732,17,Male,7,8,4,53
5733,24,Male,7,7,4,47
5734,19,Male,7,5,6,40
5735,23,Female,6,9,5,77
5736,22,Female,1,4,4,78
5737,22,Male,4,3,8,71
5738,23,Female,1,6,7,82
5739,16,Male,2,6,8,104
5740,20,Male,4,4,9,54
5741,17,Female,0,4,5,75
5742,17,Female,7,4,5,27
5743,16,Male,7,3,4,23
5744,20,Male,3,7,6,84
5745,17,Female,4,6,7,73
5746,19,Female,3,4,6,64
5747,18,Male,7,4,5,34
5748,18,Male,5,4,4,38
5749,17,Male,2,3,6,60
5750,21,Female,3,1,4,44
5751,17,Female,3,3,8,60
5752,23,Male,7,3,4,34
5753,23,Female,1,5,5,84
5754,20,Female,0,7,4,95
5755,22,Male,7,4,7,38
5756,19,Male,7,9,5,80
5757,16,Female,6,8,4,66
5758,17,Female,4,9,6,95
5759,19,Female,5,8,8,98
5760,16,Female,4,6,8,79
5761,23,Male,0,6,5,85
5762,24,Male,4,2,7,40
5763,19,Female,0,7,4,87
5764,18,Male,2,6,4,69
5765,17,Female,7,5,6,47
5766,20,Female,2,7,5,84
5767,18,Female,7,5,7,43
